Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,#country+name,#indicator+code,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
CIV,2010-01-01,2010-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,776250.000000,Fc
CIV,2011-01-01,2011-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,1249852.000000,Fc
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,320000.000000,
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,320000.000000,
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,320000.000000,
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,450000.000000,
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,630000.000000,
CIV,1996-01-01,1996-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,650000.000000,
CIV,2003-01-01,2003-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,1298997.500000,Fc
CIV,2004-01-01,2004-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,1285511.300000,Fc
CIV,2005-01-01,2005-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,1293822.500000,Fc
CIV,2006-01-01,2006-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,1293171.300000,Fc
CIV,2007-01-01,2007-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,817362.500000,Fc
CIV,2008-01-01,2008-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,771250.000000,Fc
CIV,2009-01-01,2009-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,662962.500000,Fc
CIV,2010-01-01,2010-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,776250.000000,Fc
CIV,2011-01-01,2011-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,1249852.000000,Fc
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,1134.300000,
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,1209.000000,
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,1130.100000,
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,810.500000,
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1262.100000,
CIV,1996-01-01,1996-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,1270.600000,
CIV,2003-01-01,2003-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,2235.000000,Fc
CIV,2004-01-01,2004-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,2433.400000,Fc
CIV,2005-01-01,2005-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,2452.900000,Fc
CIV,2006-01-01,2006-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,2473.100000,Fc
CIV,2007-01-01,2007-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1705.400000,Fc
CIV,2008-01-01,2008-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,1722.300000,Fc
CIV,2009-01-01,2009-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,1404.000000,Fc
CIV,2010-01-01,2010-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,1567.300000,Fc
CIV,2011-01-01,2011-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,2648.700000,Fc
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,27.540000,Fc
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,27.540000,Fc
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,27.540000,Fc
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,38.730000,Fc
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,54.220000,Fc
CIV,1996-01-01,1996-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,55.940000,Fc
CIV,1997-01-01,1997-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,55.850000,Fc
CIV,1998-01-01,1998-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,64.550000,Fc
CIV,1999-01-01,1999-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,75.310000,Fc
CIV,2000-01-01,2000-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,75.310000,Fc
CIV,2001-01-01,2001-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,75.310000,Fc
CIV,2002-01-01,2002-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,86.070000,Fc
CIV,2003-01-01,2003-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,111.800000,Fc
CIV,2004-01-01,2004-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,110.640000,Fc
CIV,2005-01-01,2005-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,111.350000,Fc
CIV,2006-01-01,2006-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,111.300000,Fc
CIV,2007-01-01,2007-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,70.350000,Fc
CIV,2008-01-01,2008-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,66.380000,Fc
CIV,2009-01-01,2009-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,57.060000,Fc
CIV,2010-01-01,2010-12-31,107,Côte d'Ivoire,1035,"Meat, pig",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,66.810000,Fc
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,540000.000000,
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,540000.000000,
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,540000.000000,
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,550000.000000,
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,650000.000000,
CIV,2002-01-01,2002-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,3000000.000000,Fc
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,540000.000000,
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,540000.000000,
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,540000.000000,
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,550000.000000,
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,650000.000000,
CIV,2002-01-01,2002-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,3000000.000000,Fc
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,1914.200000,
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,2040.100000,
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,1907.000000,
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,990.600000,
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1302.200000,
CIV,2002-01-01,2002-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,4304.200000,Fc
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,10.300000,Fc
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,10.300000,Fc
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,10.300000,Fc
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,10.490000,Fc
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,12.400000,Fc
CIV,1996-01-01,1996-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,30.510000,Fc
CIV,1997-01-01,1997-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,30.460000,Fc
CIV,1998-01-01,1998-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,24.790000,Fc
CIV,1999-01-01,1999-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,40.050000,Fc
CIV,2000-01-01,2000-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,41.960000,Fc
CIV,2001-01-01,2001-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,41.960000,Fc
CIV,2002-01-01,2002-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,57.210000,Fc
CIV,2003-01-01,2003-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,73.180000,Fc
CIV,2004-01-01,2004-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,64.880000,Fc
CIV,2005-01-01,2005-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,62.010000,Fc
CIV,2006-01-01,2006-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,62.600000,Fc
CIV,2007-01-01,2007-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,70.190000,Fc
CIV,2008-01-01,2008-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,87.050000,Fc
CIV,2009-01-01,2009-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,84.030000,Fc
CIV,2010-01-01,2010-12-31,107,Côte d'Ivoire,977,"Meat, sheep",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,103.860000,Fc
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,100000.000000,
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,100000.000000,
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,100099.000000,
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,99852.000000,
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,150213.000000,
CIV,1996-01-01,1996-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,150060.000000,
CIV,1997-01-01,1997-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,149803.000000,
CIV,1998-01-01,1998-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,150176.000000,
CIV,1999-01-01,1999-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,150118.000000,
CIV,2000-01-01,2000-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,149960.000000,
CIV,2001-01-01,2001-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,150097.000000,
CIV,2002-01-01,2002-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,179911.000000,
CIV,2003-01-01,2003-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,180068.000000,
CIV,2004-01-01,2004-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,180180.000000,
CIV,2005-01-01,2005-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,221962.000000,
CIV,2006-01-01,2006-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,180063.000000,
CIV,2007-01-01,2007-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,106198.000000,
CIV,2008-01-01,2008-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,103000.000000,
CIV,2009-01-01,2009-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,101130.000000,
CIV,2010-01-01,2010-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,119000.000000,
CIV,2011-01-01,2011-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,100520.200000,
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,100000.000000,
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,100000.000000,
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,100099.000000,
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,99852.000000,
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,150213.000000,
CIV,1996-01-01,1996-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,150060.000000,
CIV,1997-01-01,1997-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,149803.000000,
CIV,1998-01-01,1998-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,150176.000000,
CIV,1999-01-01,1999-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,150118.000000,
CIV,2000-01-01,2000-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,149960.000000,
CIV,2001-01-01,2001-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,150097.000000,
CIV,2002-01-01,2002-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,179911.000000,
CIV,2003-01-01,2003-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,180068.000000,
CIV,2004-01-01,2004-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,180180.000000,
CIV,2005-01-01,2005-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,221962.000000,
CIV,2006-01-01,2006-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,180063.000000,
CIV,2007-01-01,2007-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,106198.000000,
CIV,2008-01-01,2008-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,103000.000000,
CIV,2009-01-01,2009-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,101130.000000,
CIV,2010-01-01,2010-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,119000.000000,
CIV,2011-01-01,2011-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,100520.200000,
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,354.500000,
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,377.800000,
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,353.500000,
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,179.800000,
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,300.900000,
CIV,1996-01-01,1996-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,293.300000,
CIV,1997-01-01,1997-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,256.700000,
CIV,1998-01-01,1998-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,254.600000,
CIV,1999-01-01,1999-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,243.800000,
CIV,2000-01-01,2000-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,210.600000,
CIV,2001-01-01,2001-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,204.800000,
CIV,2002-01-01,2002-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,258.100000,
CIV,2003-01-01,2003-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,309.800000,
CIV,2004-01-01,2004-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,341.100000,
CIV,2005-01-01,2005-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,420.800000,
CIV,2006-01-01,2006-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,344.400000,
CIV,2007-01-01,2007-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,221.600000,
CIV,2008-01-01,2008-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,230.000000,
CIV,2009-01-01,2009-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,214.200000,
CIV,2010-01-01,2010-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,240.300000,
CIV,2011-01-01,2011-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,213.000000,
CIV,1991-01-01,1991-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,107.010000,Fc
CIV,1992-01-01,1992-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,107.010000,Fc
CIV,1993-01-01,1993-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,107.120000,Fc
CIV,1994-01-01,1994-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,106.850000,Fc
CIV,1995-01-01,1995-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,160.750000,Fc
CIV,1996-01-01,1996-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,160.580000,Fc
CIV,1997-01-01,1997-12-31,107,Côte d'Ivoire,882,"Milk, whole fresh cow",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,160.310000,Fc
